2023-10-06 08:20:51,239 | train | INFO | Set Logger /content/results/train/20231006_172051
2023-10-06 11:07:39,285 | train | INFO | batch: 0/391 loss: 0.00021367687440942973
2023-10-06 11:10:56,112 | train | INFO | batch: 100/391 loss: 0.0004004582588095218
2023-10-06 11:14:13,026 | train | INFO | batch: 200/391 loss: 0.0005158691201359034
2023-10-06 11:17:29,609 | train | INFO | batch: 300/391 loss: 0.0002551100042182952
2023-10-06 11:20:26,014 | train | INFO | Write row 13
2023-10-06 11:20:27,019 | train | INFO | --Train 14/20
2023-10-06 11:20:29,459 | train | INFO | batch: 0/391 loss: 0.017870640382170677
2023-10-06 11:23:46,172 | train | INFO | batch: 100/391 loss: 0.0005804611137136817
2023-10-06 11:27:02,573 | train | INFO | batch: 200/391 loss: 0.0011236044811084867
2023-10-06 11:30:19,148 | train | INFO | batch: 300/391 loss: 0.03493193909525871
2023-10-06 11:33:15,998 | train | INFO | Write row 14
2023-10-06 11:33:16,867 | train | INFO | --Train 15/20
2023-10-06 11:33:19,295 | train | INFO | batch: 0/391 loss: 0.0006656768964603543
2023-10-06 11:36:35,471 | train | INFO | batch: 100/391 loss: 0.001017765374854207
2023-10-06 11:39:52,049 | train | INFO | batch: 200/391 loss: 0.00037615789915435016
2023-10-06 11:43:09,071 | train | INFO | batch: 300/391 loss: 0.00027780153322964907
2023-10-06 11:46:05,578 | train | INFO | Write row 15
2023-10-06 11:46:06,491 | train | INFO | --Train 16/20
2023-10-06 11:46:08,956 | train | INFO | batch: 0/391 loss: 0.00018667781841941178
2023-10-06 11:49:25,418 | train | INFO | batch: 100/391 loss: 0.00019497629546094686
2023-10-06 11:52:41,717 | train | INFO | batch: 200/391 loss: 0.0007197484374046326
2023-10-06 11:55:58,299 | train | INFO | batch: 300/391 loss: 0.0006244698306545615
2023-10-06 11:58:54,330 | train | INFO | Write row 16
2023-10-06 11:58:55,244 | train | INFO | --Train 17/20
2023-10-06 11:58:57,705 | train | INFO | batch: 0/391 loss: 0.0037123761139810085
2023-10-06 12:02:14,007 | train | INFO | batch: 100/391 loss: 0.00021404173457995057
2023-10-06 12:05:30,168 | train | INFO | batch: 200/391 loss: 0.009925960563123226
2023-10-06 12:08:46,760 | train | INFO | batch: 300/391 loss: 0.0002478134410921484
2023-10-06 12:11:43,420 | train | INFO | Write row 17
2023-10-06 12:11:44,362 | train | INFO | --Train 18/20
2023-10-06 12:11:46,849 | train | INFO | batch: 0/391 loss: 5.889585008844733e-05
2023-10-06 12:15:03,500 | train | INFO | batch: 100/391 loss: 0.0008432935574091971
2023-10-06 12:18:19,834 | train | INFO | batch: 200/391 loss: 0.0009963177144527435
2023-10-06 12:21:36,548 | train | INFO | batch: 300/391 loss: 0.002387450309470296
2023-10-06 12:24:33,502 | train | INFO | Write row 18
2023-10-06 12:24:34,389 | train | INFO | --Train 19/20
2023-10-06 12:24:36,806 | train | INFO | batch: 0/391 loss: 0.0009340525139123201
2023-10-06 12:27:53,267 | train | INFO | batch: 100/391 loss: 0.00022129139688331634
2023-10-06 12:31:09,664 | train | INFO | batch: 200/391 loss: 0.000291196076432243
2023-10-06 12:34:26,010 | train | INFO | batch: 300/391 loss: 0.00020301912445575
2023-10-06 12:37:22,981 | train | INFO | Write row 19
2023-10-06 12:37:24,494 | train | INFO | Recorder, epoch 19 Model saved: /content/results/train/20231006_172051/model.pt
