2023-10-02 11:46:25,660 | train | INFO | Set Logger /content/results/train/20231002_204625
2023-10-02 13:34:56,075 | train | INFO | batch: 200/391 loss: 0.03289097547531128
2023-10-02 13:36:59,848 | train | INFO | batch: 300/391 loss: 0.033235810697078705
2023-10-02 13:38:50,016 | train | INFO | Write row 13
2023-10-02 13:38:50,892 | train | INFO | --Train 14/20
2023-10-02 13:38:53,034 | train | INFO | batch: 0/391 loss: 0.024357501417398453
2023-10-02 13:40:56,102 | train | INFO | batch: 100/391 loss: 0.0477195680141449
2023-10-02 13:42:58,183 | train | INFO | batch: 200/391 loss: 0.031305354088544846
2023-10-02 13:45:01,251 | train | INFO | batch: 300/391 loss: 0.010569943115115166
2023-10-02 13:46:50,814 | train | INFO | Write row 14
2023-10-02 13:46:51,886 | train | INFO | --Train 15/20
2023-10-02 13:46:54,049 | train | INFO | batch: 0/391 loss: 0.04244065657258034
2023-10-02 13:48:57,451 | train | INFO | batch: 100/391 loss: 0.021118415519595146
2023-10-02 13:51:00,824 | train | INFO | batch: 200/391 loss: 0.03406114876270294
2023-10-02 13:53:03,163 | train | INFO | batch: 300/391 loss: 0.017728064209222794
2023-10-02 13:54:53,146 | train | INFO | Write row 15
2023-10-02 13:54:54,035 | train | INFO | --Train 16/20
2023-10-02 13:54:56,112 | train | INFO | batch: 0/391 loss: 0.0211833156645298
2023-10-02 13:56:59,119 | train | INFO | batch: 100/391 loss: 0.02692526951432228
2023-10-02 13:59:02,797 | train | INFO | batch: 200/391 loss: 0.01584511622786522
2023-10-02 14:01:05,466 | train | INFO | batch: 300/391 loss: 0.02996118925511837
2023-10-02 14:02:55,630 | train | INFO | Write row 16
2023-10-02 14:02:57,044 | train | INFO | --Train 17/20
2023-10-02 14:02:59,147 | train | INFO | batch: 0/391 loss: 0.0250213835388422
2023-10-02 14:05:03,037 | train | INFO | batch: 100/391 loss: 0.023410603404045105
2023-10-02 14:07:05,779 | train | INFO | batch: 200/391 loss: 0.014310698956251144
2023-10-02 14:09:09,222 | train | INFO | batch: 300/391 loss: 0.04264267534017563
2023-10-02 14:10:59,621 | train | INFO | Write row 17
2023-10-02 14:11:00,551 | train | INFO | --Train 18/20
2023-10-02 14:11:02,730 | train | INFO | batch: 0/391 loss: 0.033330585807561874
2023-10-02 14:13:07,725 | train | INFO | batch: 100/391 loss: 0.0668126568198204
2023-10-02 14:15:10,493 | train | INFO | batch: 200/391 loss: 0.028571661561727524
2023-10-02 14:17:14,461 | train | INFO | batch: 300/391 loss: 0.01553682517260313
2023-10-02 14:19:06,644 | train | INFO | Write row 18
2023-10-02 14:19:08,171 | train | INFO | --Train 19/20
2023-10-02 14:19:10,836 | train | INFO | batch: 0/391 loss: 0.05921349674463272
2023-10-02 14:21:14,352 | train | INFO | batch: 100/391 loss: 0.014166897162795067
2023-10-02 14:23:17,637 | train | INFO | batch: 200/391 loss: 0.003896281123161316
2023-10-02 14:25:22,351 | train | INFO | batch: 300/391 loss: 0.005260811187326908
2023-10-02 14:27:13,161 | train | INFO | Write row 19
2023-10-02 14:27:14,397 | train | INFO | Recorder, epoch 19 Model saved: /content/results/train/20231002_204625/model.pt
