2023-09-19 05:28:55,575 | train | INFO | Set Logger /content/results/train/20230919_142855
2023-09-19 05:38:47,374 | train | INFO | Write row 4
2023-09-19 05:38:48,616 | train | INFO | Early stopper, counter 0/5, best:0.7665 -> now:0.7665
2023-09-19 05:38:48,616 | train | INFO | Set counter as 0
2023-09-19 05:38:48,617 | train | INFO | Update best score as 0.7665
2023-09-19 05:38:49,216 | train | INFO | Recorder, epoch 4 Model saved: /content/results/train/20230919_142855/model.pt
2023-09-19 05:38:49,217 | train | INFO | --Train 5/10
2023-09-19 05:38:49,671 | train | INFO | batch: 0/500 loss: 0.15529197454452515
2023-09-19 05:39:11,513 | train | INFO | batch: 100/500 loss: 0.004764609504491091
2023-09-19 05:39:33,542 | train | INFO | batch: 200/500 loss: 0.017315741628408432
2023-09-19 05:39:55,468 | train | INFO | batch: 300/500 loss: 0.2392044961452484
2023-09-19 05:40:17,421 | train | INFO | batch: 400/500 loss: 0.11556211858987808
2023-09-19 05:40:39,133 | train | INFO | --Val 5/10
2023-09-19 05:40:39,283 | train | INFO | batch: 0/125 loss: 0.2946321368217468
2023-09-19 05:40:45,703 | train | INFO | batch: 100/125 loss: 0.7253631949424744
2023-09-19 05:40:46,985 | train | INFO | Write row 5
2023-09-19 05:40:47,755 | train | INFO | Early stopper, counter 0/5, best:0.767 -> now:0.767
2023-09-19 05:40:47,755 | train | INFO | Set counter as 0
2023-09-19 05:40:47,755 | train | INFO | Update best score as 0.767
2023-09-19 05:40:48,134 | train | INFO | Recorder, epoch 5 Model saved: /content/results/train/20230919_142855/model.pt
2023-09-19 05:40:48,135 | train | INFO | --Train 6/10
2023-09-19 05:40:48,472 | train | INFO | batch: 0/500 loss: 0.042137742042541504
2023-09-19 05:41:10,292 | train | INFO | batch: 100/500 loss: 0.0050563751719892025
2023-09-19 05:41:32,393 | train | INFO | batch: 200/500 loss: 0.06199004873633385
2023-09-19 05:41:54,261 | train | INFO | batch: 300/500 loss: 0.010983884334564209
2023-09-19 05:42:16,208 | train | INFO | batch: 400/500 loss: 0.006528126075863838
2023-09-19 05:42:37,945 | train | INFO | --Val 6/10
2023-09-19 05:42:38,157 | train | INFO | batch: 0/125 loss: 1.0527822971343994
2023-09-19 05:42:43,817 | train | INFO | batch: 100/125 loss: 1.664750099182129
2023-09-19 05:42:45,099 | train | INFO | Write row 6
2023-09-19 05:42:45,873 | train | INFO | Early stopper, counter 1/5, best:0.767 -> now:0.7165
2023-09-19 05:42:45,873 | train | INFO | --Train 7/10
2023-09-19 05:42:46,184 | train | INFO | batch: 0/500 loss: 0.10194607079029083
2023-09-19 05:43:08,118 | train | INFO | batch: 100/500 loss: 0.5195258855819702
2023-09-19 05:43:30,033 | train | INFO | batch: 200/500 loss: 0.02563438005745411
2023-09-19 05:43:52,056 | train | INFO | batch: 300/500 loss: 0.009442548267543316
2023-09-19 05:44:13,901 | train | INFO | batch: 400/500 loss: 0.009284677915275097
2023-09-19 05:44:35,716 | train | INFO | --Val 7/10
2023-09-19 05:44:35,865 | train | INFO | batch: 0/125 loss: 1.5430887937545776
2023-09-19 05:44:41,166 | train | INFO | batch: 100/125 loss: 0.7806802988052368
2023-09-19 05:44:42,469 | train | INFO | Write row 7
2023-09-19 05:44:43,248 | train | INFO | Early stopper, counter 2/5, best:0.767 -> now:0.72
2023-09-19 05:44:43,248 | train | INFO | --Train 8/10
2023-09-19 05:44:43,561 | train | INFO | batch: 0/500 loss: 0.01179453358054161
2023-09-19 05:45:05,538 | train | INFO | batch: 100/500 loss: 0.017352990806102753
2023-09-19 05:45:27,409 | train | INFO | batch: 200/500 loss: 0.362045556306839
2023-09-19 05:45:49,360 | train | INFO | batch: 300/500 loss: 0.013622802682220936
2023-09-19 05:46:11,178 | train | INFO | batch: 400/500 loss: 0.0004290480865165591
2023-09-19 05:46:32,995 | train | INFO | --Val 8/10
2023-09-19 05:46:33,125 | train | INFO | batch: 0/125 loss: 1.516226053237915
2023-09-19 05:46:38,295 | train | INFO | batch: 100/125 loss: 0.8877115249633789
2023-09-19 05:46:39,591 | train | INFO | Write row 8
2023-09-19 05:46:40,420 | train | INFO | Early stopper, counter 3/5, best:0.767 -> now:0.7655
2023-09-19 05:46:40,420 | train | INFO | --Train 9/10
2023-09-19 05:46:40,729 | train | INFO | batch: 0/500 loss: 0.08914271742105484
2023-09-19 05:47:02,710 | train | INFO | batch: 100/500 loss: 0.00600915914401412
2023-09-19 05:47:24,543 | train | INFO | batch: 200/500 loss: 0.04687950760126114
2023-09-19 05:47:46,523 | train | INFO | batch: 300/500 loss: 0.002871315460652113
2023-09-19 05:48:08,410 | train | INFO | batch: 400/500 loss: 0.13959316909313202
2023-09-19 05:48:30,301 | train | INFO | --Val 9/10
2023-09-19 05:48:30,439 | train | INFO | batch: 0/125 loss: 0.5516056418418884
2023-09-19 05:48:35,543 | train | INFO | batch: 100/125 loss: 0.5269469022750854
2023-09-19 05:48:36,841 | train | INFO | Write row 9
2023-09-19 05:48:38,116 | train | INFO | Early stopper, counter 4/5, best:0.767 -> now:0.7395
2023-09-19 05:48:38,738 | train | INFO | Recorder, epoch 9 Model saved: /content/results/train/20230919_142855/model.pt
